title,source,q1,q2,sep
"Does 1,366 shared cM indicate half-siblings?",Genealogy_1236,Is there a way I can determine which is correct given that the two potential fathers are deceased?,I understand that it would be rare that we are first cousins with that number but isn’t it also rare to have such a low number for a half sibling?,157
Interpreting genealogical dates,Genealogy_1238,Example:   So when was Mary actually baptized?,1744 or 1745 ?,0
Interpreting genealogical dates,Genealogy_1238,1744 or 1745 ?,Is there something I need to understand about why it would have been reported with two different dates?,0
Historical Business Documents (1905-1930) Colorado,Genealogy_1239,"Does a business, when it is shutting down, have to file some kind of paperwork with any of the various governmental agencies?","Something to say ""don't get confused when I don't send you any taxes next year""?",0
Are birth records of US adoptees really sealed?,Genealogy_1240,She says her birth records are sealed in a way I’ve been unable to imagine how and why; the legalities; how do you get through life without a birth certificate?,is this possible?,0
Are birth records of US adoptees really sealed?,Genealogy_1240,is this possible?,Is it impossible to ever discover the truth?,0
Reconstructing autosomal genomes of Mayflower passengers,Genealogy_1241,"So I wonder, is it now feasible or will it be soon to track down several thousand descendants of a given Mayflower passenger who are willing to take DNA tests?",There would be several issues here:  1) How many DNA tests exist for confirmed descendants of a given Mayflower passenger?,498
Reconstructing autosomal genomes of Mayflower passengers,Genealogy_1241,There would be several issues here:  1) How many DNA tests exist for confirmed descendants of a given Mayflower passenger?,How many of these people would be willing to contribute to such a project?,0
Reconstructing autosomal genomes of Mayflower passengers,Genealogy_1241,How many of these people would be willing to contribute to such a project?,2) How many kits do you need for an ancestor 13 or more generations back to have a hope of identifying even a single short segment through data mining?,140
Reconstructing autosomal genomes of Mayflower passengers,Genealogy_1241,2) How many kits do you need for an ancestor 13 or more generations back to have a hope of identifying even a single short segment through data mining?,So I guess my questions are:  is such a project feasible?,326
Reconstructing autosomal genomes of Mayflower passengers,Genealogy_1241,So I guess my questions are:  is such a project feasible?,Is there interest?,0
Reconstructing autosomal genomes of Mayflower passengers,Genealogy_1241,Is there interest?,Is there one in the works?,0
Seeking image from New York 1860 Federal Census Index?,Genealogy_1242,In Interpreting relationships to head of household in 1855 New York State Census?,"Provo, UT, USA: Ancestry.com Operations   Inc, 1999.   which has these details:  Name:   Robert Seeller State:  NY County: New York County Township:   17 W. Nyc District 6 Year:   1860 Record Type:    Federal Population Schedule Page:   047 Database:   NY 1860 Federal Census Index    Is the image from which these details were taken available online anywhere?",376
Segments with no matches,Genealogy_1243,"I am beginning the process of forming triangulation groups, and I wonder:  what do people do with segments on which there are no matches?",Is one of these the more likely explanation?,603
Segments with no matches,Genealogy_1243,Is one of these the more likely explanation?,"Should I view short matching segments in such a region as more reliable, i.e., more likely to be IBD, say because it is a personal ""anti-pileup region""?",0
When triangulation is not transitive,Genealogy_1244,Is that what I should assume is happening here?,"Can I put these people all in the same triangulation group, or should I be hesitant?",0
Understanding high match on autosomal and X dna?,Genealogy_1245,What are the possibilities for our relationship?,Also when you have a x dna match does that mean my paternal grandmother is a direct match to her or could it also be from a sister of my paternal grandmother?,0
What happened to Gustav Adolf Neumann - part II?,Genealogy_1246,"In light of former questions asked on Genealogy Stackexchange like What happened to Gustav Adolf Neumann, 1859 immigrant to the US?",How can I find it?,741
GEDCOM NOTE_RECORD vs. embedded note,Genealogy_1247,My questions are from the perspective of a GEDCOM writer:  When should a note be embedded and when should it be a stand-alone record?,Are there any applications that have an explicit interface to generate NOTE_RECORDs?,0
Seeking birth or adoption record for adopted ancestor in 1860s USA?,Genealogy_1248,What are some other resources that I could try looking into that might have some record of this adoption?,"Are there other community organizations in the US in general, or New York State in particular, that might have been involved in adoptions at the time?",114
What is the best practice for posting certificates online?,Genealogy_1249,"Is there a best practice or accepted procedure for posting the United States certificates online, including to Geanealogy.se (to add necessary information to a question)?","I would not post a certificate for any living person - however, how about a certificate for a deceased person whose children are still living?",0
Is there a society for the descendants of Mayflower passenger William Bradford?,Genealogy_1250,Is there a genealogical society for his descendants?,Is any one a member?,167
Conflict between Kent Online Parish Records and FamilySearch.org database - which to believe?,Genealogy_1251,But for which record?,Does anyone have experience with the Kent OPC indices to know if it is likely to be more reliable or less reliable than FamilySearch.org?,0
What word appears after after the birthdate of this Scottish record?,Genealogy_1252,"I have tried to figure out what the word following the birthdate here is: ""Patrick Dunlop shepherd in Brukside and Jean Wood his spouse had a son baptized named John (was born the 1st ???",What is this pattern and what are they saying?,290
