title,source,q1,q2,sep
"How long does earth take to recover from mass extinctions? What is ""normal""?",EarthScience_2207,"As long as there is some life left, is it likely to prevail?",Let's say some catastrophe strikes and wipes out everything but bacteria - are we likely to see complex life ever again?,0
"How long does earth take to recover from mass extinctions? What is ""normal""?",EarthScience_2207,Let's say some catastrophe strikes and wipes out everything but bacteria - are we likely to see complex life ever again?,"I know there are debates about the Great Filter, but is there any consensus?",0
"How long does earth take to recover from mass extinctions? What is ""normal""?",EarthScience_2207,"I know there are debates about the Great Filter, but is there any consensus?",What are the most popular contenders?,0
Global warming cycles,EarthScience_2208,Has there ever been a 'global warming' in Earth's history?,Venus is global warming for sure but what could have stopped the cycle of warming to go to cooler therms and stop the 'Venus' effect that can not be changed?,275
Global warming cycles,EarthScience_2208,Venus is global warming for sure but what could have stopped the cycle of warming to go to cooler therms and stop the 'Venus' effect that can not be changed?,Is there a negative feedback for global warming?,75
Does the geographic North Pole move?,EarthScience_2209,But can and does the axis' orientation relative to the surface change too?,"A major impact could surely do it, but could the Earth's inner activities?",0
Does the geographic North Pole move?,EarthScience_2209,"A major impact could surely do it, but could the Earth's inner activities?",Could for example the geographic North Pole move to Greenland?,99
Could a massive flood have formed the Grand Canyon?,EarthScience_2210,Could the Grand Canyon actually have been formed by such a cataclysmic flood?,"In either case, it is assumed that vast amounts of water formed the gigantic chasm; the main difference being: over how much time did the transformation occur?",0
Could a massive flood have formed the Grand Canyon?,EarthScience_2210,"In either case, it is assumed that vast amounts of water formed the gigantic chasm; the main difference being: over how much time did the transformation occur?","If a global deluge were accepted as a possibility, is the condition and appearance of the Grand Canyon consistent with such an origin?",0
Will global climate change alter the interannual and/or intraseasonal variance of temperature and/or precipitation?,EarthScience_2211,Can it be done effectively with RCMs?,Are there dynamical arguments suggesting changes to higher moments of climate parameters (particularly in the tropics)?,0
How much of earth's molecular oxygen in the atmosphere is due to plants?,EarthScience_2212,How much of the earth's molecular oxygen in the atmosphere is due to plants?,Is there a minimal level of plant life necessary to maintain levels of oxygen so that land mammals can live?,0
How much of earth's molecular oxygen in the atmosphere is due to plants?,EarthScience_2212,Is there a minimal level of plant life necessary to maintain levels of oxygen so that land mammals can live?,"Also, are land plants mostly important or are underwater plants a significant source of atmospheric oxygen?",0
Shallow water height as vertical coordinate,EarthScience_2213,"My question is now:   Assuming no vertical mixing (=geostrophic movement on isobaric surfaces), can I now build a vertical model of the planet consisting of a multitude of shallow fluid-layers?",And more important: when could this approach be totally wrong?,169
Is it possible for rivers to freeze completely and stop flowing?,EarthScience_2215,Is it possible for rivers to freeze completely in the winter and stop flowing?,Are there known examples of this?,0
Is it possible for rivers to freeze completely and stop flowing?,EarthScience_2215,Are there known examples of this?,"If yes, how large can these rivers be and where does the water go?",0
How was the Earth formed?,EarthScience_2216,What events took place in our Solar System which led to formation of the Earth?,Is this true ?,82
Bulk and dynamic viscosity in the atmosphere,EarthScience_2217,"My question is, in a windy viscous stratified atmosphere (up to 500km) how should I treat the viscous stress tensor [tex]?",Should I take into account both the dynamic viscosity (normal viscosity) and the second viscosity?,0
Bulk and dynamic viscosity in the atmosphere,EarthScience_2217,Should I take into account both the dynamic viscosity (normal viscosity) and the second viscosity?,Can I consider the viscosity coefficients [tex] to be constant?,0
Bulk and dynamic viscosity in the atmosphere,EarthScience_2217,Can I consider the viscosity coefficients [tex] to be constant?,What about the Stokes assumption [tex]?,0
Bulk and dynamic viscosity in the atmosphere,EarthScience_2217,What about the Stokes assumption [tex]?,Considering viscosity can I still use the adiabatic assumption to settle the Navier-Stokes equation?,0
Bulk and dynamic viscosity in the atmosphere,EarthScience_2217,Considering viscosity can I still use the adiabatic assumption to settle the Navier-Stokes equation?,"More specifically, for gravito-acoustic propagation should I consider shear effects as well ?",0
"What are these lake-like blue patches in the desert, visible in satellite image?",EarthScience_2218,"But there isn't water in the desert, at least not this much, or is there?",So what do we see on the image?,0
"What are these lake-like blue patches in the desert, visible in satellite image?",EarthScience_2218,So what do we see on the image?,Are there satellite images freely available taken at wavelengths that can clearly show water?,547
